,product_id,tag
314,01DPGVQGS119PQ5Y4GNG28G1ZR,"['work', 'daytonight', 'weekend']"
315,01DPGVAZNJ8XB7TMY3Z7K56S0E,"['work', 'daytonight', 'weekend']"
316,01DPGVPSERRH7AMXV14C0WAZAX,"['work', 'daytonight', 'weekend']"
317,01DS48984811MEPAFAKCE0DFVB,"['nightout', 'daytonight', 'weekend']"
318,01DPGVKMVETJ64KSGV536H32Z4,"['daytonight', 'weekend']"
319,01DS43RYA8P5SST71NTPAAPER9,"['daytonight', 'weekend']"
320,01DS43V04BAMM8XJCG2Y18SWQM,"['daytonight', 'weekend']"
321,01DT516H1CRMZBS41TT2A8G483,"['daytonight', 'weekend']"
322,01DS48RSJAK2TYWB96WXAAQBWX,"['daytonight', 'weekend']"
323,01DS48V97WA6D0APP3S4ABZN2P,"['vacation', 'weekend']"
324,01DS48VPD048FHTQZ1XPYW632B,"['work', 'daytonight', 'weekend']"
325,01DPH1CDYFR91P3XT7YRER93KQ,"['work', 'daytonight', 'weekend']"
326,01DS493JR3DWJ3GVPGD9DNTTQM,"['work', 'daytonight']"
327,01DS495GFB8F5359RX0449964C,"['daytonight', 'weekend']"
328,01DS3RJYH7NHQBCW6WX1WAX26J,"['work', 'daytonight', 'weekend']"
329,01DS49E57KHV9Z6HX4AR31HRJ6,"['daytonight', 'weekend']"
330,01DS1PYM2R5BBK4RNERD8765WP,"['work', 'daytonight', 'weekend']"
331,01DS49FDBVEH2AGVJJPP6BJKK8,"['daytonight', 'weekend']"
332,01DS49FPMTDC9763R3SGDQS1FB,"['work', 'daytonight', 'weekend']"
333,01DS49Q1SSRMY17GXWM8QF6ZKS,"['nightout', 'daytonight', 'weekend']"
334,01DPC9GSTT72KHNN0MNDNKH7RD,"['daytonight', 'weekend']"
335,01DPCHNQM0PA0SXZZZX85PF2ZJ,"['nightout', 'daytonight', 'weekend']"
336,01DPCRZWX4S2Z8Q5HYDFM4HNEG,"['work', 'daytonight']"
337,01DVS28ACA6TP5B0BWV0Y62QW1,"['daytonight', 'weekend']"
338,01DPCWRYQMHRAG7NJ3Q5JJMT42,"['work', 'daytonight', 'weekend']"
339,01DPKMJFK6ESTB74DTB2HSB1S1,['work']
340,01DPCZ5DTE59VBYD9NWNSZKC40,"['work', 'daytonight']"
341,01DPD4R5X5TQCWTVTC2AEAFC10,"['nightout', 'vacation', 'weekend']"
342,01DPD1R0F6Z4EJCPNDKPAG5DPF,"['work', 'daytonight']"
343,01DPD2FYRJG5WKXX8HEKRN9J9B,"['work', 'daytonight', 'weekend']"
344,01DPD2MH54WBM1PCZAJTQ91S1Y,"['work', 'daytonight', 'weekend']"
345,01DPD3AGTNRNAKNP8TH9WYG35X,"['work', 'daytonight', 'weekend']"
346,01DPD3J095SRERSPGGYX9FFRKX,"['work', 'daytonight']"
347,01DPD7KN5438Z6VNZKFTTGY34G,"['work', 'daytonight', 'weekend']"
348,01DPKN24A47NA82SP2M7VYRSD3,"['daytonight', 'weekend']"
349,01DPEN84F0EDT38ZX9H8R6ZTYN,"['work', 'daytonight', 'weekend']"
350,01DPEQS48Z0CDFW58A4NK19CB4,"['work', 'daytonight']"
351,01DPER1BXHZNAE3BAF7J88ZWNK,"['daytonight', 'weekend']"
352,01DPGSFJK363CXPQDA2NZ7KKH1,"['daytonight', 'weekend']"
353,01DPGTXH6QTM161M660N9W7C3S,"['work', 'daytonight']"
354,01DPGY0R8DDN2CBV1632WKQS5S,['weekend']
355,01DPGVH2GJSJSVE1RP5TF1J3XS,"['daytonight', 'weekend']"
356,01DPGVQ73Z4Z70HN3T4XS9HBEH,"['work', 'nightout', 'weekend']"
357,01DPGVPXGVRATYPX8CVPG6C2JE,"['work', 'daytonight', 'vacation', 'weekend']"
358,01DPGVPZJKKCV6B6E443K26DBK,"['work', 'daytonight', 'weekend']"
359,01DPGVP9X6JH24MWR1V2RW2WNP,"['daytonight', 'weekend']"
360,01DPGVQNTVHNCN899K6ST8D84J,"['daytonight', 'weekend']"
361,01DPGVQPY781RN59KVY4FANX4S,"['work', 'daytonight', 'weekend']"
362,01DPGWW5EA4KQ73H255BDHWZND,"['work', 'daytonight', 'weekend']"
363,01DPGXGYVJ5DYV5G9CTAPGPFES,"['daytonight', 'weekend']"
364,01DPGXQSJT1H02NA8AQ80XRFZX,"['work', 'daytonight', 'weekend']"
365,01DPH126VRWE7ENM47QZTPC43V,"['nightout', 'daytonight', 'weekend']"
366,01DPGXRAZBHQYMCX47N55TP8PF,"['work', 'daytonight']"
367,01DPGY5WT01J8D9M39WEY7Z7W5,"['daytonight', 'weekend']"
368,01DPGY5KVSBRAJWX5KRBS19KNE,"['nightout', 'daytonight', 'weekend']"
369,01DPGYWAK46NAERQ18HA7J2GE3,"['work', 'daytonight', 'weekend']"
370,01DPGZ1GB3AMRNMDS4NW9VTSJ4,"['daytonight', 'vacation', 'weekend']"
371,01DPGZVW5Y4YR2ZETNPTJGDDT6,"['work', 'daytonight', 'weekend']"
372,01DPGZV8F2NCKWEQR38B27GTSY,"['daytonight', 'weekend']"
373,01DPGZWS42TP4NJ1GGF50Z9DZF,"['work', 'daytonight']"
374,01DPH05THF2P0H010GCEENXJQS,"['work', 'daytonight', 'weekend']"
375,01DPH109KMXBB0KHPCT497ZWT8,"['work', 'daytonight', 'weekend']"
376,01DPH1A23QXSRMGAR9H3FRND2F,"['nightout', 'daytonight', 'weekend']"
377,01DPH13FQYPM9ECTXSY7RNM3XX,"['daytonight', 'weekend']"
378,01DPH17D2RWCTGJ1JWG3B46A9T,"['work', 'daytonight', 'weekend']"
379,01DPH1AZ24YK4ZEM905R1XYZ00,"['work', 'daytonight', 'weekend']"
380,01DPH11TKB7DV75ESR5VRYTRGV,"['daytonight', 'weekend']"
381,01DPH13KHP5JFG6XTGYD26PTJN,"['daytonight', 'weekend']"
382,01DPH170KCCYEJEQEZJ0QH9PKM,"['work', 'daytonight', 'weekend']"
383,01DPH1DEN9G2WM7WAMJMD0A9W4,"['daytonight', 'weekend']"
384,01DPH1E5K89BEY6K3B7ZY73A8X,"['work', 'daytonight', 'weekend']"
385,01DPH1DT2D77TS3X4QJF8SD17X,"['daytonight', 'vacation', 'weekend']"
386,01DPH1GQ33PHX8WG6C0RGSZDQQ,"['daytonight', 'weekend']"
387,01DPH1M9S82969NC2TEYENQBZD,"['work', 'daytonight', 'weekend']"
388,01DPH1QZE2EMXHM69VA38MBGA8,"['daytonight', 'weekend']"
389,01DPH1PR4M8WRX644JDE2M5GYX,"['daytonight', 'vacation', 'weekend']"
390,01DPKMNZQTEQX2Y6KXMGXFX9TQ,"['daytonight', 'weekend']"
391,01DPKMQS0D0E1C0KE8FP5MD11A,"['daytonight', 'weekend']"
392,01DPKMXBJEMQWQWAZHGJK1RS8Z,"['daytonight', 'weekend']"
393,01DPKN1P7T4AZH2QWE3EVQDHYV,"['daytonight', 'weekend']"
394,01DPKN2EKCVN928X5HPHCMZKPJ,"['work', 'daytonight']"
395,01DPKN6D9NFFR16XBH0XGTYNKP,"['daytonight', 'weekend']"
396,01DPKNAA97WXAN8KPGP927RERK,"['nightout', 'vacation', 'weekend']"
397,01DPKNB12343SAE0F718PX02YZ,"['work', 'daytonight', 'weekend']"
398,01DPKNC8DRM7M7NHZPF1Q3C15C,['weekend']
399,01DPKNCMSFAWF2HVQSRHHXDV0K,"['nightout', 'daytonight', 'weekend']"
400,01DPKND5D3PPZ0XS4TCPMHTRTZ,"['nightout', 'daytonight', 'weekend']"
401,01DPKNEPTR8AS74Y4TYACBY9EH,['work']
402,01DPKNFTZP5G0PEH660CN8VX7E,"['nightout', 'vacation', 'weekend']"
403,01DPKNHQDG6GPTKV97CFQRJDHE,"['work', 'nightout', 'weekend']"
404,01DPKNH3114HSWEJX3PT2DZNMB,"['nightout', 'daytonight', 'weekend']"
405,01DPKNJ6J1NQPQ1D3DBKWK5ARS,"['nightout', 'vacation', 'weekend']"
406,01DSED1F07W44TAWNADWVCQFNV,"['work', 'daytonight', 'weekend']"
407,01DPGZ5KNMJ5ESKJ7XFQQ19SS6,"['daytonight', 'weekend']"
408,01DSEAYJ49D6P7ZT8ZYVC45BPD,"['work', 'daytonight', 'weekend']"
409,01DSECZPAGJJC1EDC79JRBF4WK,"['work', 'daytonight']"
410,01DPGZ3RP1QSYS5N97PJRM0DYQ,"['daytonight', 'weekend']"
411,01DSECZ36CEJ2GPN1Z9Z5WGG2P,"['work', 'daytonight']"
412,01DPGZYK4P9EZAJF992R0BF5HT,"['work', 'daytonight', 'weekend']"
413,01DPGY3FE50G4N6KR0NNF240WH,"['work', 'daytonight']"
414,01DPH12QP3FMHKSSYXST43BENF,['daytonight']
415,01DSRKXHDYFZF2FAQYZX97N4W0,['daytonight']
416,01DSECX99RTFSE0TK7E4G0R09K,"['daytonight', 'weekend']"
417,01DSECZZ66N8Y72M986GSHWY0X,"['work', 'daytonight']"
418,01DSECZ1AJBCHDEWY7RC1YWEF2,"['work', 'daytonight']"
419,01DSECWZ1EDXYV29YHMBCNP8N3,"['daytonight', 'weekend']"
420,01DSED01ERSG5KA7F1ZY04E9MS,"['work', 'daytonight']"
421,01DSEGAGYHP9MB9ACDZZWTMBMR,"['work', 'daytonight', 'weekend']"
422,01DPGWW48XB73WGP4S83GRHRHB,"['work', 'daytonight', 'weekend']"
423,01DSEG9DKHCC668ZB4NMBF0MCT,"['daytonight', 'weekend']"
424,01DSED226BKEZQMZ5CAMP5A9Y9,"['work', 'daytonight']"
425,01DSED1FYCQSE7PAKPCVM4GDXS,"['work', 'daytonight']"
426,01DSED053S5ADGZ2JC8RVCWDP5,"['work', 'daytonight']"
427,01DSED1W4SJ4RNQJ27JGNG4NZF,"['work', 'daytonight']"
428,01DPES9EZ3AWYQH0HYXHGW1T1N,"['work', 'nightout', 'daytonight', 'weekend']"
429,01DSEFY1QDBXH0JZDXH8W6BE4E,"['work', 'daytonight']"
430,01DPGVQKRRGMDKHYTC10C5F8DM,"['work', 'daytonight', 'weekend']"
431,01DPGVF16NCKCEGM24V3RQ7JZG,"['work', 'daytonight', 'weekend']"
432,01DSK99QRFXJVHDHPNF88SH2TF,"['work', 'daytonight']"
433,01DSKCPEBXHNNFV7FGYXK9TT99,"['work', 'daytonight', 'weekend']"
434,01DSKD1A16W5NHC9A4PXF43ZB9,"['work', 'daytonight', 'weekend']"
435,01DPGY040VFPTZZH6W96WGM2Y8,"['work', 'daytonight', 'weekend']"
436,01DPGXYDAZCZ9RP3XKJSQ0KVCD,"['daytonight', 'weekend']"
437,01DS49RWEAE45K5FN9C2EEN19T,"['nightout', 'daytonight', 'weekend']"
438,01DS48GW7438XDB7SHNG3FHJN2,"['vacation', 'weekend']"
439,01DS46BB4JSKCT9Y9AHY1KZEEB,"['vacation', 'weekend']"
440,01DS43ZKWF99YRFKAHW168PC1P,"['daytonight', 'weekend']"
441,01DS3WPQDM1C74ZTT5X3GZMMBP,"['daytonight', 'weekend']"
442,01DSRS3CMP376G9ZTE1SK1SJA2,['weekend']
443,01DT0DK06B7TM3KRBZBWN37ZS9,"['vacation', 'weekend']"
444,01DT0DK6CQR76QRB678C4998NA,"['nightout', 'daytonight', 'workout', 'weekend']"
445,01DT0DKEZ2DQZ9SXHE34790QGC,"['daytonight', 'weekend']"
446,01DT0C8MESYH1HSKXRX5STAPT7,"['work', 'daytonight', 'weekend']"
447,01DT2D3E08QCR1PRYV9J0A1E5Y,"['nightout', 'daytonight', 'weekend']"
448,01DT50RBAS9FK29W12WTXWTC6D,"['work', 'daytonight']"
449,01DS3VD1HQH8FYH38MG1ENS01T,"['daytonight', 'weekend']"
450,01DT5103JNEQ7RYCZV1C03NBE4,"['daytonight', 'weekend']"
451,01DT515X4KWJNDX25VX2T9E1S7,"['daytonight', 'weekend']"
452,01DT515KEMTBG2ZTNRHYQ29PCT,"['daytonight', 'weekend']"
453,01DS3YNCDNBFH5H898AG60Z4PK,"['work', 'nightout', 'daytonight', 'weekend']"
454,01DT51AATB6TJDA52FSD48YT2Y,"['work', 'daytonight', 'weekend']"
455,01DVKEMXD38SWB477H4NKZM9Y4,"['work', 'nightout', 'daytonight', 'weekend']"
456,01DVRQGZ12Z5S9VKRMARTJ93CY,"['work', 'daytonight', 'weekend']"
457,01DVMH0PYP8JG4SKNGCQCJ2FXZ,"['work', 'nightout', 'daytonight', 'weekend']"
458,01DS1JPJSC24X4WME6NDDE6ZZ9,"['nightout', 'daytonight', 'weekend']"
459,01DT50SDAASPSGBSV7J84E6VHQ,"['workout', 'weekend']"
460,01DSZQJWFM9BM53GPZYT0Q2YFH,"['nightout', 'weekend']"
461,01DVPASRFA5ZAP03E3BHN25455,"['work', 'nightout', 'daytonight', 'weekend']"
462,01DVPASKX8HHPQZK1BAHCNQW8T,"['work', 'daytonight', 'weekend']"
463,01DVPNB5C3973WN8R7W7YVRRKT,"['work', 'nightout', 'daytonight', 'weekend']"
464,01DT37D8YR9TYWDKYRNQ38DRB4,"['daytonight', 'weekend']"
465,01DVRH2B2KJ6XAQRTN4959QX0V,"['work', 'daytonight', 'weekend']"
466,01DVRQP06XPHAQ52D8WPC84T5D,"['work', 'daytonight', 'weekend']"
467,01DVS0C77R86TSCW59G1KNXP72,"['work', 'daytonight', 'weekend']"
468,01DVS2F1A4EDSPB61MS0460FZ5,"['work', 'daytonight', 'weekend']"
469,01DVS3946S3CCS3GQ61SYW5FMR,"['work', 'nightout', 'daytonight', 'weekend']"
470,01DVV40THGHZT6Z2KMG1B6VRGH,"['work', 'daytonight', 'weekend']"
471,01DVV956GEH0S1ES0T6KB5W95N,"['work', 'daytonight', 'weekend']"
472,01DT5198M81QEKJG0W4JCA6940,"['work', 'daytonight']"
473,01DS3S5MP4B2T345GKEH14JW3X,"['work', 'daytonight', 'weekend']"
474,01DVVBR6208WHC8QX2E2CV411M,"['daytonight', 'weekend']"
475,01DVVFWANCGCFK1E1WXKQR5ER5,"['work', 'daytonight']"
476,01DTASNVCZQD122G9B5THFJSR2,"['nightout', 'daytonight', 'weekend']"
477,01DVCV7QB760B0A1NMYWK0FNHB,"['vacation', 'weekend']"
478,01DVA4SZJR7BKVD65P59TRZYRS,"['work', 'nightout', 'daytonight', 'weekend']"
479,01DVS2GQ4QE0A9GQAC5FGJFS30,"['work', 'nightout', 'daytonight', 'weekend']"
480,01DS44MT6XDH3DDGJ80TQ6AJ2G,"['daytonight', 'weekend']"
481,01DPGVFKW3VKJNRR60DZGJ402V,"['daytonight', 'weekend']"
482,01DPGVQJX1CQ80NT7CYXQ3XSAG,"['work', 'nightout', 'daytonight', 'weekend']"
483,01DS3XS9JR49N5Z1DJZ9DDEREN,"['nightout', 'daytonight', 'weekend']"
484,01DPGYAT88AA3T3SW2RD6WSJ6W,"['work', 'daytonight', 'weekend']"
485,01DS45PAVGK3Q9206AT3GAJ9GD,"['daytonight', 'weekend']"
486,01DS3YKM5RGD6HGMVQK2XNWD5V,"['nightout', 'daytonight', 'weekend']"
487,01DS3N86PR3ZM6Z5JD2K6B4RGK,"['daytonight', 'weekend']"
488,01DS1F997EHYZ47CET11CZH97X,"['work', 'daytonight', 'weekend']"
489,01DS3NA7ECEY16CA144VM14Y4X,"['daytonight', 'weekend']"
490,01DS1C9MZZDFAE3QWJEA674MTN,"['daytonight', 'weekend']"
491,01DS5PAT7FZJ5A39WRJ598CVF7,"['nightout', 'daytonight', 'weekend']"
492,01DVP81MR1K1RP0NDF69HDYBG5,"['work', 'nightout', 'daytonight', 'weekend']"
493,01DS423ZW09ZGHYGYYH4NBZFSS,"['nightout', 'daytonight', 'weekend']"
494,01DSEASPXQE6RT8G267SC2PVKR,"['work', 'daytonight', 'weekend']"
495,01DT510Q6H4KSH0W4D4BMA0DDG,"['work', 'daytonight', 'weekend']"
496,01DT0DM82074QHCSS7H3SZQ8AN,"['work', 'nightout', 'daytonight', 'weekend']"
497,01DS1G0B6YS8JM1VSEVNWV700A,"['nightout', 'daytonight', 'weekend']"
498,01DT0DHSDTQ34YYDQZ856T6WP9,"['daytonight', 'weekend']"
499,01DT50Z691G9KRRBRK8517CHN2,"['work', 'daytonight', 'weekend']"
500,01DS3PYMQ49TYN63QDMDJ6WNFN,"['daytonight', 'weekend']"
501,01DT0DHTFAJSADCNHW7GFXDYBF,"['daytonight', 'weekend']"
502,01DPH19482XDP8RNN9NCWV0JR3,"['work', 'daytonight']"
503,01DS1GM6RNW7EE7T5FF2EB4YC8,"['nightout', 'daytonight', 'weekend']"
504,01DT0DJ33N4EB96MW5YE5CP5HD,"['daytonight', 'weekend']"
505,01DS1HE94D8P0DAG44CZ6E2R07,"['nightout', 'daytonight', 'weekend']"
506,01DS439D51GS60HCV7QTNRXS8Y,"['nightout', 'daytonight', 'weekend']"
507,01DT0DJJ57JWH8YHPFZB1VQS6Y,"['daytonight', 'weekend']"
508,01DS3QXZHK15190CEZVG9XWQ4J,"['daytonight', 'weekend']"
509,01DS446MYDMSN0QM0WVHH6B18W,"['work', 'daytonight', 'weekend']"
510,01DT2D3BN9K4SEH71MPB7WD5WA,"['work', 'daytonight', 'weekend']"
511,01DTJ8EFK5B8NXBGFW83MXF8NY,"['work', 'daytonight', 'weekend']"
512,01DS1NBEK5FYJMW4E7PB71VNJM,"['nightout', 'daytonight', 'weekend']"
513,01DVCTFR5MA1ZDKTAFS4VG4VW4,"['work', 'nightout', 'daytonight', 'weekend']"
514,01DT50SJP37PTGZM9X24F8YA5G,"['work', 'nightout', 'daytonight', 'weekend']"
515,01DS46SWZD7H51Y2N15H03EEHW,"['work', 'daytonight', 'weekend']"
516,01DT50VPJ23TNSDY43EQ54CGSK,"['workout', 'weekend']"
517,01DS3Z1A1189ETHED3G8K8XZVC,"['work', 'nightout', 'daytonight', 'weekend']"
518,01DS1PMCMN70REXF9RM33DSHA9,"['daytonight', 'weekend']"
519,01DT50ZMXWFT4M2HF8GXT7RT74,"['work', 'daytonight', 'weekend']"
520,01DS43PDN9P4XDPFSED3ZSC8N5,"['work', 'daytonight', 'weekend']"
521,01DS1QGJA216DVXE2V22N4ZZCA,"['work', 'daytonight', 'weekend']"
522,01DV6JEF1EJSTVWB7YJB3F5VXQ,"['work', 'daytonight']"
523,01DTATFQH44Z2TDD89XQ9X2JTN,"['work', 'daytonight', 'weekend']"
524,01DSZPNKSH2VW26H7A3FPJYX6Y,"['vacation', 'weekend']"
525,01DS3Y1JDP6SY05NJXCS0GJ0NN,"['nightout', 'daytonight', 'weekend']"
526,01DTATFWD4YC8XX3604MVWQ8GX,"['work', 'nightout', 'daytonight', 'weekend']"
527,01DPCB2KEAVXXKFVM7FXBNE4VY,"['work', 'daytonight', 'weekend']"
528,01DPCG1C1P0MQAV9NMS3N1TDAA,"['work', 'daytonight', 'weekend']"
529,01DS3SKHPXXH6AN4362MZYYQAT,"['nightout', 'daytonight', 'weekend']"
530,01DVA54B99J6F2SRCNMEDXF3XN,"['daytonight', 'weekend']"
531,01DTATENHDTYCE855EE0MRCTDZ,"['daytonight', 'weekend']"
532,01DVC6771SNBR70RX2DRF0MS8E,"['work', 'daytonight', 'weekend']"
533,01DS3TZBAADDJGSHR7JG5B7KTW,"['daytonight', 'weekend']"
534,01DVRGNCM2W86BNX477PQ7R3ZK,"['daytonight', 'weekend']"
535,01DVRXFJP66GS347R9FZX7T6J4,"['nightout', 'daytonight', 'weekend']"
536,01DS4AWFVF763Z4T0C0TA2HXK3,"['nightout', 'weekend']"
537,01DSZRHRYDWV7CK1DS17Y16ZWN,"['vacation', 'weekend']"
538,01DS4697VE0R9759236MCPGQQW,"['daytonight', 'vacation', 'weekend']"
539,01DS5PEMTWXCE1TATSQHJZXNQH,"['work', 'daytonight', 'weekend']"
540,01DS3VQW4ND7F8QZMSRP653P1G,"['work', 'daytonight', 'weekend']"
541,01DS47WACY8MK9REVM98BVH0JS,"['daytonight', 'weekend']"
542,01DS43C8237S9EXWWVXCKZ4Q3A,"['daytonight', 'vacation', 'weekend']"
543,01DS3QZ2PRJM0PH0EBA351RFWT,"['work', 'daytonight', 'weekend']"
544,01DS3WQ4M7D8X4851V8XB4HBVP,"['work', 'daytonight', 'weekend']"
545,01DVV39G81HSG02STXVTJS5DYN,"['work', 'daytonight', 'weekend']"
546,01DS1NJM9G8P61SHX1S6H69FKX,"['nightout', 'weekend']"
547,01DV6M9BHK039WP9730M31DEPA,"['work', 'daytonight', 'weekend']"
548,01DVA53WN721FYKA3Y5GJMD2CH,"['workout', 'weekend']"
549,01DT5193RCSFHMY8Z7KXW2KR98,"['workout', 'weekend']"
550,01DSQY8KSNCNS0MHAC8RT6B62F,"['work', 'daytonight', 'weekend']"
551,01DT50TMC6EBEGV25Z6CZ28MC5,"['workout', 'weekend']"
552,01DS1AX8405W13W8XMQ3YN9WSH,"['work', 'nightout', 'daytonight', 'weekend']"
553,01DTJ8D8MEPA417HP3XT1BAYH6,"['work', 'daytonight', 'weekend']"
554,01DT513EZW6ARHQ45WGJS30K19,"['work', 'daytonight', 'weekend']"
555,01DS3TH18A8YZVXH81XZAN3CGQ,"['work', 'daytonight', 'weekend']"
556,01DVA57J7VFVRB59DHTCWJTHRQ,"['nightout', 'daytonight', 'weekend']"
557,01DVV2P9DR07GBXR8HQ7M2GX4T,"['work', 'daytonight', 'weekend']"
558,01DSKAMZY7CHH1S67ACD77QJ26,"['work', 'daytonight', 'weekend']"
559,01DSZR3MD9VFCHSFY59RRYHMND,"['workout', 'weekend']"
560,01DVCS8PR46TM6X9ZGJ0ENC7BX,"['work', 'daytonight', 'weekend']"
561,01DT8NBXPWVPW48VYJTBV2M8MC,"['daytonight', 'weekend']"
562,01DS1EBZH6B3YJFWAT5TAVRS86,"['work', 'daytonight', 'weekend']"
563,01DS3Q4AHSFAAGAM4KTHCCTHMS,"['nightout', 'daytonight', 'weekend']"
564,01DSRHCE2PBYKE1TK23R8R0278,"['work', 'daytonight', 'weekend']"
565,01DSZT2AF8YKEZWVY8F0BY4Q9M,"['daytonight', 'weekend']"
566,01DS1EBBZMFZW53JFGQ46085BF,"['work', 'daytonight', 'weekend']"
567,01DT0DK5JZGAYR0C8983NCA7T5,"['nightout', 'daytonight', 'weekend']"
568,01DS448JWKPGXK5EGG34W6KCX0,"['daytonight', 'weekend']"
569,01DVPMYMYTADSEZ24DM3GSCP8T,"['work', 'daytonight', 'weekend']"
570,01DVCS43PFJ2HNVT646KCXVPDE,"['daytonight', 'weekend']"
571,01DT37D24EZZY0AZ61W5VY8WNR,"['daytonight', 'weekend']"
572,01DVBR93Y7KANZE3C09YCTVXDF,"['daytonight', 'weekend']"
573,01DVCS3B9CEZG31NZQGYJN09BV,"['daytonight', 'weekend']"
574,01DT5115RBN8HSGXHM1S9N5DQ0,"['work', 'daytonight', 'weekend']"
575,01DTJCDP8032ADG8CM387P7JYV,"['daytonight', 'weekend']"
576,01DT8NCT6C6734WAWTYZX94SE8,"['daytonight', 'weekend']"
577,01DS46JS7KFKRAQFVZ88T6BYQG,"['work', 'daytonight', 'weekend']"
578,01DT517QT2MBJ36RFM4NSAJC3A,"['work', 'nightout', 'daytonight', 'weekend']"
579,01DPCXVC45EFA5ZYKAXT412KG1,"['work', 'nightout', 'daytonight', 'weekend']"
580,01DPCYE6AKJFKJSNCBDTQFG52Y,"['daytonight', 'weekend']"
581,01DPD2FGA0FWFXJCKMT5QBJYHK,"['work', 'daytonight']"
582,01DPD2GDFTFSPPDSNPFQ0W3PQ7,"['work', 'nightout', 'daytonight', 'weekend']"
583,01DPD2JCXH4NYQTRPJA6T6VGA9,"['work', 'nightout', 'daytonight', 'weekend']"
584,01DPD350MSFXMW7S524JKEN2TY,"['work', 'nightout', 'daytonight', 'weekend']"
585,01DT37CZP4NSF8DA2MM8BGGAKC,"['work', 'daytonight', 'weekend']"
586,01DT50WEZDPYHQ0WZ5MTEV8D78,"['work', 'daytonight']"
587,01DPEKV85WAW39XWK1WHXZS96Z,"['daytonight', 'weekend']"
588,01DRZHG90TKEKCX711ND1X1X5W,"['daytonight', 'vacation', 'weekend']"
589,01DSP2PPDS647HVVN1GAA1F68Q,"['work', 'daytonight', 'weekend']"
590,01DT0DJ6GQNF86VZ1EAP047SVC,"['nightout', 'daytonight', 'weekend']"
591,01DT0DM940SK4PN82NW294DT09,"['daytonight', 'weekend']"
592,01DPH10YCW3B2CXFCPPFFPJ10F,"['work', 'daytonight', 'weekend']"
593,01DT0DJ8W4KJSZKMMMWW22Y7P6,"['daytonight', 'weekend']"
594,01DT37D801BHAGXE8BZCA83G28,"['nightout', 'daytonight', 'weekend']"
595,01DT512CTJKECJG1YB97X7MWNG,"['work', 'daytonight', 'weekend']"
596,01DT2D3F2NAE46MWDPFXYM57KJ,"['work', 'daytonight', 'weekend']"
597,01DT511S96R8YD3P4E4Y42QX8A,"['daytonight', 'weekend']"
598,01DTJ8E611HND5NA1RZBCWK8EA,['weekend']
599,01DTJB97JZQY40PA00HY611FA6,"['daytonight', 'weekend']"
600,01DTJBEY26533CKXMXH26MN2SH,"['daytonight', 'weekend']"
601,01DPDVGJABJVQ3S3DA3TJRD1R7,"['daytonight', 'weekend']"
602,01DT0DJ24A9QM8JBZQV8J07BTD,"['nightout', 'weekend']"
603,01DT50YQMQHZQPVCCE3TNBEVNM,"['work', 'daytonight', 'weekend']"
604,01DT512VDZ03SMBTPNCRYPXZZX,"['work', 'nightout', 'daytonight', 'weekend']"
605,01DT510DE57VSHKRK6HXQBT0DP,"['work', 'daytonight']"
606,01DVME78NARMF9G6H5HTPG72Q6,"['work', 'daytonight']"
607,01DT0DJXJGD4MB9SFV7CFATRVB,"['work', 'daytonight', 'weekend']"
608,01DT0DK28KQBTEQ2P30J63P0MC,"['daytonight', 'weekend']"
609,01DVRRPT4D3VMYH5D567SVZ703,"['daytonight', 'weekend']"
610,01DTATH8MJJNXGJYK2AF01E1W9,"['daytonight', 'weekend']"
611,01DTJCDHBQHW83XQSFT1WZQKX7,"['work', 'daytonight', 'weekend']"
612,01DS421D87FJ779DTTNP9KRRRP,"['nightout', 'daytonight', 'weekend']"
613,01DT516BRMMMQV5HC7F9TD152S,"['nightout', 'daytonight', 'weekend']"
614,01DS4823BNGK7AB443EHAEKYTB,"['work', 'daytonight', 'weekend']"
615,01DS1KYW40NW01Q5ZCN4B313B4,"['work', 'daytonight', 'weekend']"
616,01DT0DJTYJ19G9VGMWKZCTH087,"['daytonight', 'weekend']"
617,01DPEKHK88KWY43K7YKC3TPZAJ,"['work', 'daytonight', 'weekend']"
618,01DVP7N1R4T6HP6D8WC6H0KTPX,"['work', 'daytonight', 'weekend']"
619,01DS1D43BF1KEKSP1XACPKTCS0,"['work', 'nightout', 'daytonight', 'weekend']"
620,01DSP4J1Y588E3MW2DMK0HDNW4,"['work', 'daytonight', 'weekend']"
621,01DT0C8FVZJ77EEMXPSKD0VG3A,"['daytonight', 'weekend']"
622,01DPER92JE6VQ6MBA6T7SC4HTK,"['work', 'daytonight', 'weekend']"
623,01DT0C92GHR9D8YBN424GFZZJP,['weekend']
624,01DT0DKRTN0MM6D2SFWMW4QJHP,"['work', 'daytonight']"
625,01DT0DJ11WJ7J7SZMB81SB7YKT,"['work', 'nightout', 'daytonight']"
626,01DT0C8NM9KG2EF0A286VZRETE,"['daytonight', 'weekend']"
627,01DPKNGXXET3Y43K6M4RAMN6MW,"['work', 'daytonight', 'weekend']"
628,01DT0DHYKWMENWG4VKKSE0HA5P,"['daytonight', 'weekend']"
629,01DT0DJ7KHSNKSYJ2WGAWE7DJM,"['nightout', 'weekend']"
630,01DT0DHR8X5GZYR1KVBWAT3END,"['work', 'nightout', 'daytonight', 'weekend']"
631,01DT0DJ46J58GZRGC57EDD1BPH,"['work', 'nightout', 'daytonight', 'weekend']"
